customer_id,recency,frequency,monetary_value,CLTV,segment,lifetime_days
USER_001810,145,7,1978.89,4523.2,Inactive,158
USER_001811,18,8,1897.38,4269.06,Potential regulars,316
USER_001812,11,15,4575.6,9151.2,Potential regulars,351
USER_001813,134,5,1195.79,2391.6,Inactive,210
USER_001814,34,4,920.24,2300.6,At Risk,267
USER_001815,6,9,2865.33,5730.66,Potential regulars,353
USER_001816,15,7,1430.09,3268.8,Potential regulars,315
USER_001817,19,4,1061.98,2655.0,Potential regulars,280
USER_001818,6,10,3700.33,7400.6,Potential regulars,358
USER_001819,14,9,3309.4,7354.2,Potential regulars,308
USER_001820,39,14,4494.48,10272.96,At Risk,290
USER_001821,87,6,1935.29,3870.6,At Risk,261
USER_001822,43,7,1917.32,4382.4,At Risk,289
USER_001823,35,4,911.45,1822.88,Inactive,325
USER_001824,10,10,2049.08,4098.2,Potential regulars,355
USER_001825,128,7,2243.18,4486.3,Inactive,237
USER_001826,10,7,1975.72,5080.5,Potential regulars,287
USER_001827,6,6,1288.69,2577.36,Potential regulars,351
USER_001828,57,3,1075.86,4303.44,At Risk,119
USER_001829,11,3,954.12,3816.48,Potential regulars,159
USER_001830,51,10,3010.45,6622.88,At Risk,291
USER_001831,6,4,1313.48,2626.96,Potential regulars,352
USER_001832,8,13,3141.38,6282.64,Potential regulars,358
USER_001833,74,4,1283.68,3851.04,At Risk,179
USER_001834,89,5,1570.02,3140.0,At Risk,265
USER_001835,212,2,300.73,601.48,Inactive,85
USER_001836,65,6,1033.65,2411.78,At Risk,255
USER_001837,64,6,1742.28,3484.56,At Risk,275
USER_001838,67,5,1465.68,5276.52,At Risk,142
USER_001839,162,4,1029.94,2574.9,Inactive,155
USER_001840,42,6,2899.41,6765.22,At Risk,280
USER_001841,57,8,2654.52,8627.32,At Risk,161
USER_001842,148,9,1582.51,3164.94,Inactive,202
USER_001843,56,4,747.78,1495.6,Inactive,298
USER_001844,31,7,2054.1,4108.16,At Risk,328
USER_001845,8,6,2535.24,5915.56,Potential regulars,323
USER_001846,16,10,1669.64,3673.12,Potential regulars,308
USER_001847,129,4,913.58,2283.9,Inactive,181
USER_001848,187,3,1006.43,2683.84,Inactive,106
USER_001849,21,7,1753.97,3507.98,Potential regulars,338
USER_001850,56,3,625.12,5000.88,At Risk,35
USER_001851,7,6,1064.48,3193.38,Potential regulars,238
USER_001852,52,7,1724.68,3942.08,At Risk,250
USER_001853,52,6,1423.64,3321.78,At Risk,271
USER_001854,6,6,1866.02,4354.0,Potential regulars,310
USER_001855,14,9,2581.66,6310.7,Potential regulars,298
USER_001856,30,3,881.94,4703.68,At Risk,107
USER_001857,19,4,1444.76,4334.28,Potential regulars,233
USER_001858,112,10,2195.81,4391.6,Inactive,239
USER_001859,21,2,326.0,652.0,Potential regulars,184
USER_001860,1,9,1875.32,4167.4,Potential regulars,320
USER_001861,66,3,587.58,1566.88,Inactive,211
USER_001862,34,7,1739.58,3976.16,At Risk,289
USER_001863,45,4,1801.6,4504.0,At Risk,279
USER_001864,54,5,1144.22,2746.08,At Risk,247
USER_001865,53,4,703.77,1759.4,At Risk,245
USER_001866,18,7,2014.7,4029.34,Potential regulars,326
USER_001867,23,6,1899.18,3798.36,At Risk,320
USER_001868,158,4,1758.81,4397.0,Inactive,158
USER_001869,13,3,892.57,2975.2,Potential regulars,195
USER_001870,20,8,1949.05,4385.34,Potential regulars,301
USER_001871,56,7,1930.25,3860.5,At Risk,310
USER_001872,88,8,1427.34,3211.56,At Risk,245
USER_001873,72,6,1747.73,3495.48,At Risk,293
USER_001874,86,5,1214.2,2428.4,At Risk,256
USER_001875,54,3,512.74,1025.46,Inactive,275
USER_001876,16,4,897.5,1795.04,Potential regulars,340
USER_001877,154,4,1253.74,2507.52,Inactive,194
USER_001878,71,7,1509.69,3019.38,At Risk,279
USER_001879,64,6,1404.03,3744.0,At Risk,221
USER_001880,28,3,689.32,1378.62,Inactive,317
USER_001881,144,3,1380.22,2760.42,Inactive,186
USER_001882,65,4,1393.17,3482.9,At Risk,234
USER_001883,20,12,2969.03,5938.08,Potential regulars,337
USER_001884,36,9,2561.53,5122.98,At Risk,323
USER_001885,80,6,1560.45,3641.12,At Risk,253
USER_001886,27,4,1031.41,2578.5,At Risk,276
USER_001887,10,6,1068.58,2493.4,Potential regulars,308
USER_001888,76,3,456.39,1217.04,Inactive,226
USER_001889,13,4,865.05,1730.08,Potential regulars,330
USER_001890,42,7,2646.89,11343.9,At Risk,130
USER_001891,66,13,4482.04,10343.1,At Risk,247
USER_001892,62,10,2707.13,5414.2,At Risk,293
USER_001893,57,4,1201.39,2402.8,Inactive,302
USER_001894,20,8,2811.9,6326.82,Potential regulars,310
USER_001895,67,5,1823.72,3647.4,At Risk,285
USER_001896,51,8,2569.43,5138.88,At Risk,307
USER_001897,49,5,983.94,1967.9,At Risk,316
USER_001898,65,5,1404.41,2808.8,At Risk,300
USER_001899,15,2,478.26,956.52,Potential regulars,235
USER_001900,18,7,2256.51,4513.04,Potential regulars,333
USER_001901,132,5,690.34,1932.98,Inactive,126
USER_001902,10,3,743.64,1487.28,Potential regulars,318
USER_001903,91,8,1842.01,3684.0,Inactive,271
USER_001904,60,5,1103.67,2648.76,At Risk,268
USER_001905,69,4,964.4,2411.0,At Risk,247
USER_001906,11,4,1182.48,2956.2,Potential regulars,297
USER_001907,111,5,1378.76,3309.0,Inactive,212
USER_001908,108,5,1732.37,3464.7,Inactive,254
USER_001909,101,8,1522.54,3425.76,Inactive,240
USER_001910,24,9,2496.01,8874.56,At Risk,178
USER_001911,49,7,1453.88,3323.2,At Risk,288
USER_001912,29,8,1969.58,3939.2,At Risk,334
USER_001913,25,9,2037.75,5886.92,At Risk,226
USER_001914,56,5,1025.27,2870.7,At Risk,222
USER_001915,13,3,1412.85,3767.6,Potential regulars,286
USER_001916,41,8,2809.1,6320.52,At Risk,281
USER_001917,43,3,641.88,2567.52,At Risk,147
USER_001918,52,7,2172.61,4345.18,At Risk,307
USER_001919,46,4,1264.6,2529.2,Inactive,315
USER_001920,1,9,2568.11,5707.0,Potential regulars,341
USER_001921,159,1,371.53,743.06,Inactive,1
USER_001922,52,7,2485.95,4971.96,At Risk,289
USER_001923,16,2,662.19,1324.36,Potential regulars,286
USER_001924,82,3,912.37,2432.96,Inactive,171
USER_001925,57,3,539.38,1078.74,Inactive,269
USER_001926,196,2,427.21,854.44,Inactive,119
USER_001927,7,2,364.16,728.32,Potential regulars,234
USER_001928,11,9,1929.29,6002.36,Potential regulars,230
USER_001929,41,3,779.59,2598.6,At Risk,199
USER_001930,66,5,846.21,2707.84,At Risk,169
USER_001931,75,9,2005.01,4455.6,At Risk,238
USER_001932,35,7,1604.68,3667.84,At Risk,274
USER_001933,17,6,1497.62,3494.4,Potential regulars,315
USER_001934,148,3,475.84,951.66,Inactive,170
USER_001935,86,3,395.45,1054.56,Inactive,221
USER_001936,23,8,3267.49,6535.04,At Risk,324
USER_001937,58,5,1174.18,2348.4,At Risk,281
USER_001938,31,5,1363.58,2727.2,At Risk,330
USER_001939,136,5,2023.46,4046.9,Inactive,207
USER_001940,57,4,621.32,1863.96,At Risk,198
USER_001941,29,4,1510.92,9065.52,At Risk,95
USER_001942,112,8,2276.01,5121.0,Inactive,210
USER_001943,9,8,2756.81,7581.2,Potential regulars,259
USER_001944,164,4,670.06,1675.1,Inactive,150
USER_001945,1,6,1503.15,3006.36,Potential regulars,353
USER_001946,40,8,1633.87,3676.14,At Risk,281
USER_001947,8,12,2807.64,6083.22,Potential regulars,323
USER_001948,39,4,801.42,2404.2,At Risk,207
USER_001949,289,3,646.39,1292.76,Inactive,40
USER_001950,79,8,1656.51,3727.08,At Risk,263
USER_001951,67,6,1486.0,2972.04,At Risk,282
USER_001952,30,4,1095.2,4380.8,At Risk,153
USER_001953,38,7,2294.5,4589.06,At Risk,303
USER_001954,31,4,1083.3,2166.56,Inactive,320
USER_001955,94,7,1303.4,3351.6,Inactive,193
USER_001956,4,5,1106.87,4427.4,Potential regulars,171
USER_001957,62,6,1754.89,4094.72,At Risk,273
USER_001958,46,5,731.74,1756.2,At Risk,235
USER_001959,50,8,2174.52,4892.58,At Risk,258
USER_001960,13,7,1757.9,4018.08,Potential regulars,288
USER_001961,66,3,1056.16,5632.8,At Risk,71
USER_001962,4,7,1735.73,3471.44,Potential regulars,355
USER_001963,32,8,2082.74,5727.48,At Risk,228
USER_001964,28,7,2392.47,5468.48,At Risk,291
USER_001965,154,4,707.09,2474.78,Inactive,61
USER_001966,136,6,1429.0,3334.38,Inactive,176
USER_001967,14,7,2823.46,7260.3,Potential regulars,274
USER_001968,38,6,1777.55,3555.12,At Risk,318
USER_001969,239,2,705.95,1411.88,Inactive,84
USER_001970,110,3,507.69,1015.38,Inactive,218
USER_001971,69,7,1130.86,2907.9,At Risk,203
USER_001972,59,9,1282.93,3421.2,At Risk,217
USER_001973,8,2,214.63,429.28,Potential regulars,283
USER_001974,23,9,2866.8,5733.54,At Risk,327
USER_001975,105,5,1220.02,2440.0,Inactive,230
USER_001976,24,7,1308.34,2616.74,At Risk,335
USER_001977,15,11,3302.94,6605.94,Potential regulars,347
USER_001978,20,8,2018.2,4036.48,Potential regulars,335
USER_001979,66,11,4406.34,8812.76,At Risk,293
USER_001980,13,2,556.9,1113.8,Potential regulars,248
USER_001981,108,5,830.14,1992.36,Inactive,208
USER_001982,31,5,1791.15,5731.68,At Risk,186
USER_001983,35,8,1719.56,3869.1,At Risk,305
USER_001984,8,10,2962.81,6518.16,Potential regulars,316
USER_001985,8,3,566.66,1133.34,Potential regulars,348
USER_001986,9,6,1436.15,3829.76,Potential regulars,274
USER_001987,90,5,1269.32,2538.6,At Risk,250
USER_001988,136,6,1462.02,2924.04,Inactive,214
USER_001989,12,5,1059.01,2541.6,Potential regulars,318
USER_001990,168,3,947.08,1894.14,Inactive,182
USER_001991,91,7,1739.21,3478.44,Inactive,253
USER_001992,1,7,2710.95,6196.48,Potential regulars,327
USER_001993,12,9,2923.57,5847.12,Potential regulars,354
USER_001994,17,11,2756.39,6013.92,Potential regulars,308
USER_001995,51,13,2515.37,6191.68,At Risk,244
USER_001996,4,6,2583.22,6027.56,Potential regulars,294
USER_001997,86,5,1197.45,2873.88,At Risk,222
USER_001998,24,9,1602.47,4985.4,At Risk,218
USER_001999,6,5,1047.58,2933.28,Potential regulars,264
USER_002000,241,6,1180.25,2360.52,Inactive,125
USER_002001,201,2,561.82,1123.64,Inactive,103
USER_002002,31,4,1394.82,2789.68,Inactive,294
USER_002003,26,7,1821.69,4163.84,At Risk,290
USER_002004,20,7,2100.55,6601.76,Potential regulars,220
USER_002005,24,9,2002.33,4894.56,At Risk,283
USER_002006,12,6,1134.2,2268.36,Potential regulars,338
USER_002007,10,4,1352.98,4059.0,Potential regulars,227
USER_002008,46,5,2550.16,7140.42,At Risk,216
USER_002009,17,12,3223.94,6447.84,Potential regulars,346
USER_002010,6,8,1864.25,4194.54,Potential regulars,308
USER_002011,151,2,253.19,506.4,Inactive,65
USER_002012,10,7,2444.53,5587.52,Potential regulars,308
USER_002013,11,5,1145.09,2290.2,Potential regulars,341
USER_002014,4,4,580.89,1452.2,Potential regulars,305
USER_002015,70,6,1390.18,3707.2,At Risk,197
USER_002016,80,4,898.47,2246.2,At Risk,202
USER_002017,36,4,1823.24,5469.72,At Risk,220
USER_002018,220,3,632.65,1265.28,Inactive,135
USER_002019,24,7,1772.96,4052.48,At Risk,279
USER_002020,31,7,2471.61,9180.34,At Risk,160
USER_002021,24,11,2131.55,5038.28,At Risk,295
USER_002022,36,6,1392.44,2784.84,At Risk,321
USER_002023,27,4,1030.59,4122.4,At Risk,159
USER_002024,97,5,900.11,1800.2,Inactive,247
USER_002025,20,5,1629.98,5216.0,Potential regulars,220
USER_002026,63,5,926.86,3336.66,At Risk,139
USER_002027,23,6,2484.02,4968.0,At Risk,319
USER_002028,60,5,1200.61,2401.2,At Risk,286
USER_002029,37,4,1198.75,2397.52,Inactive,310
USER_002030,17,6,1457.03,3399.76,Potential regulars,284
USER_002031,25,8,2197.54,4944.42,At Risk,303
USER_002032,40,4,666.29,1665.7,At Risk,248
USER_002033,41,7,2648.61,6053.92,At Risk,280
USER_002034,93,7,2246.39,6418.2,Inactive,157
USER_002035,5,8,2460.81,5536.8,Potential regulars,320
USER_002036,83,5,1571.63,3143.3,At Risk,282
USER_002037,26,10,3858.34,8488.26,At Risk,312
USER_002038,62,7,2062.29,4713.76,At Risk,267
USER_002039,8,8,3223.37,6446.72,Potential regulars,357
USER_002040,107,8,2927.46,8050.46,Inactive,157
USER_002041,20,9,2712.36,5424.66,Potential regulars,335
USER_002042,6,9,1914.97,3829.86,Potential regulars,356
USER_002043,10,11,3479.95,7592.64,Potential regulars,336
USER_002044,82,6,1305.36,3045.84,At Risk,241
USER_002045,238,4,696.41,1392.8,Inactive,108
USER_002046,1,7,1623.23,3246.46,Potential regulars,347
USER_002047,52,5,1363.36,4362.72,At Risk,182
USER_002048,37,6,1480.07,2960.16,At Risk,327
USER_002049,31,5,2087.55,4175.1,At Risk,325
USER_002050,5,10,2790.05,5580.2,Potential regulars,358
USER_002051,215,4,1229.12,2458.24,Inactive,143
USER_002052,63,6,1098.3,2196.6,At Risk,296
USER_002053,219,3,616.66,1233.3,Inactive,133
USER_002054,42,6,1510.0,3020.04,At Risk,301
USER_002055,64,6,1087.08,2174.16,At Risk,298
USER_002056,69,8,2152.23,4842.54,At Risk,269
USER_002057,17,3,1972.71,5260.56,Potential regulars,232
USER_002058,143,5,1218.82,2925.12,Inactive,184
USER_002059,59,5,1180.79,4723.2,At Risk,117
USER_002060,60,6,1977.81,4614.82,At Risk,249
USER_002061,34,13,2583.83,5565.28,At Risk,311
USER_002062,93,6,1569.1,3661.28,Inactive,237
USER_002063,143,3,451.74,903.48,Inactive,196
USER_002064,17,5,1555.36,3110.7,Potential regulars,315
USER_002065,7,5,1765.91,3531.8,Potential regulars,328
USER_002066,3,8,2160.0,5400.0,Potential regulars,293
USER_002067,32,7,2184.66,4369.26,At Risk,316
USER_002068,48,3,482.99,1288.0,Inactive,242
USER_002069,113,4,1230.47,2460.96,Inactive,215
USER_002070,12,4,1337.66,2675.28,Potential regulars,332
USER_002071,179,3,1016.86,2033.7,Inactive,170
USER_002072,44,9,2958.94,7232.94,At Risk,267
USER_002073,46,5,2957.82,7098.72,At Risk,241
USER_002074,94,5,1356.1,2712.2,Inactive,243
USER_002075,38,9,2157.11,4314.24,At Risk,317
USER_002076,104,4,862.94,1725.84,Inactive,227
USER_002077,4,4,571.93,1429.8,Potential regulars,263
USER_002078,142,5,1181.23,2362.5,Inactive,210
USER_002079,4,6,2192.78,5847.36,Potential regulars,288
USER_002080,27,2,877.04,1754.08,Inactive,55
USER_002081,66,7,1614.33,3689.92,At Risk,237
USER_002082,9,10,3362.02,7396.4,Potential regulars,312
USER_002083,65,10,2232.05,4464.0,At Risk,295
USER_002084,74,4,1057.66,2644.1,At Risk,230
USER_002085,69,7,1682.83,3365.6,At Risk,281
USER_002086,110,3,791.16,2109.76,Inactive,197
USER_002087,59,6,1988.51,5965.56,At Risk,198
USER_002088,13,6,1663.88,4991.58,Potential regulars,218
USER_002089,19,5,1897.96,3795.9,Potential regulars,339
USER_002090,30,12,2705.22,5861.44,At Risk,317
USER_002091,7,10,2437.95,5363.38,Potential regulars,332
USER_002092,1,9,2669.91,5339.88,Potential regulars,353
USER_002093,20,9,3230.18,7178.2,Potential regulars,301
USER_002094,48,9,1786.2,4763.28,At Risk,230
USER_002095,76,6,1549.64,3615.78,At Risk,245
USER_002096,66,10,2431.28,5348.86,At Risk,277
USER_002097,91,16,3790.55,8054.94,Inactive,259
USER_002098,23,7,1876.64,4289.44,At Risk,297
USER_002099,45,7,1435.19,6150.9,At Risk,120
USER_002100,16,7,1859.09,4249.28,Potential regulars,294
USER_002101,37,6,1751.37,4086.6,At Risk,291
USER_002102,62,4,547.04,1367.6,At Risk,206
USER_002103,93,4,1442.64,4327.92,Inactive,140
USER_002104,46,9,2898.28,5796.54,At Risk,310
USER_002105,125,6,1214.5,2833.88,Inactive,177
USER_002106,77,9,2308.34,5129.6,At Risk,254
USER_002107,17,6,2117.25,4234.44,Potential regulars,342
USER_002108,129,4,764.7,1911.8,Inactive,167
USER_002109,125,6,1405.92,2811.84,Inactive,228
USER_002110,57,6,1155.81,3082.08,At Risk,219
USER_002111,31,4,1092.86,3278.64,At Risk,226
USER_002112,11,11,2769.05,6041.52,Potential regulars,336
USER_002113,10,11,2961.79,5923.5,Potential regulars,354
USER_002114,6,6,1084.55,2169.12,Potential regulars,360
USER_002115,8,4,1527.44,5346.04,Potential regulars,189
USER_002116,36,8,2404.94,4809.92,At Risk,329
USER_002117,42,4,791.15,1977.9,At Risk,261
USER_002118,44,10,1742.44,3833.28,At Risk,280
USER_002119,30,5,2310.62,7393.92,At Risk,187
USER_002120,34,7,2027.94,4055.94,At Risk,312
USER_002121,105,3,828.77,2210.08,Inactive,162
USER_002122,38,2,469.1,938.2,Inactive,96
USER_002123,62,5,1122.35,3591.52,At Risk,174
USER_002124,42,4,1114.89,2229.76,Inactive,319
USER_002125,36,7,1317.71,2635.36,At Risk,330
USER_002126,12,5,1131.23,3167.5,Potential regulars,249
USER_002127,157,3,838.6,1677.18,Inactive,207
USER_002128,94,2,235.54,471.08,Inactive,144
USER_002129,64,7,1942.85,4440.8,At Risk,268
USER_002130,116,5,1667.74,4002.6,Inactive,181
USER_002131,63,4,1279.33,3198.3,At Risk,239
USER_002132,7,6,1101.2,2569.42,Potential regulars,303
USER_002133,87,2,573.2,1146.4,Inactive,247
USER_002134,118,3,756.77,1513.56,Inactive,218
USER_002135,116,4,1232.16,3696.48,Inactive,118
USER_002136,6,6,1918.03,4475.38,Potential regulars,328
USER_002137,31,4,740.29,1480.56,Inactive,314
USER_002138,29,7,1871.6,5882.14,At Risk,200
USER_002139,70,5,815.31,1956.72,At Risk,240
USER_002140,14,6,935.5,2182.88,Potential regulars,316
USER_002141,52,9,3485.85,7746.4,At Risk,290
USER_002142,54,5,1064.84,2555.64,At Risk,277
USER_002143,30,6,1520.59,3548.02,At Risk,284
USER_002144,28,12,3438.94,6877.92,At Risk,338
USER_002145,25,9,2830.5,5661.0,At Risk,325
USER_002146,7,5,1447.03,6367.02,Potential regulars,160
USER_002147,70,2,407.77,815.52,Inactive,241
USER_002148,65,3,1138.75,5314.12,At Risk,83
USER_002149,78,3,612.49,1224.96,Inactive,253
USER_002150,140,7,2005.51,4584.0,Inactive,199
USER_002151,95,6,2109.61,6328.8,Inactive,154
USER_002152,58,12,2947.18,6385.6,At Risk,290
USER_002153,47,7,2488.54,4977.14,At Risk,300
USER_002154,58,6,1825.86,4260.34,At Risk,273
USER_002155,50,7,1926.74,4404.0,At Risk,257
USER_002156,36,5,1421.39,4548.48,At Risk,187
USER_002157,38,6,1362.54,2725.08,At Risk,300
USER_002158,29,9,2992.0,5983.92,At Risk,325
USER_002159,41,9,2859.47,5718.96,At Risk,314
USER_002160,149,5,1136.54,2273.1,Inactive,205
USER_002161,34,5,1414.04,4524.96,At Risk,199
USER_002162,49,6,1535.71,3583.3,At Risk,274
USER_002163,16,7,1746.4,3492.86,Potential regulars,342
USER_002164,19,7,1718.2,4418.28,Potential regulars,261
USER_002165,40,8,2314.43,5207.4,At Risk,297
USER_002166,64,6,1071.41,2142.84,At Risk,285
USER_002167,174,4,1228.66,3071.7,Inactive,143
USER_002168,17,4,994.82,2984.4,Potential regulars,236
USER_002169,45,4,776.1,1552.16,Inactive,298
USER_002170,4,9,2564.33,6838.32,Potential regulars,261
USER_002171,45,4,1219.51,2439.04,Inactive,284
USER_002172,76,5,1208.05,3865.76,At Risk,147
USER_002173,20,8,3037.86,6835.14,Potential regulars,318
USER_002174,94,8,2118.49,5296.2,Inactive,203
USER_002175,9,13,2932.05,5864.04,Potential regulars,352
USER_002176,27,6,2049.99,4100.04,At Risk,338
USER_002177,4,13,3147.29,6778.8,Potential regulars,341
USER_002178,114,9,3443.27,7651.8,Inactive,204
USER_002179,147,4,796.4,1592.8,Inactive,180
USER_002180,54,6,1345.72,3140.06,At Risk,274
USER_002181,38,6,1455.8,2911.56,At Risk,305
USER_002182,79,8,1743.54,3487.04,At Risk,286
USER_002183,111,8,1653.9,3307.84,Inactive,247
USER_002184,7,8,2144.98,4826.16,Potential regulars,325
USER_002185,29,12,4056.85,9465.96,At Risk,283
USER_002186,130,6,1923.46,5129.28,Inactive,155
USER_002187,11,7,1147.68,2295.3,Potential regulars,354
USER_002188,25,7,1874.13,4283.68,At Risk,312
USER_002189,20,9,2514.31,5028.66,Potential regulars,335
USER_002190,97,4,672.78,1682.0,Inactive,214
USER_002191,31,7,2154.77,4925.12,At Risk,299
USER_002192,154,1,976.48,1952.96,Inactive,1
USER_002193,14,8,2100.41,4200.8,Potential regulars,334
USER_002194,81,7,1876.31,3752.56,At Risk,277
USER_002195,36,8,2166.78,4875.3,At Risk,282
USER_002196,53,9,3776.08,8391.2,At Risk,292
USER_002197,21,4,1355.46,2710.88,Potential regulars,330
USER_002198,41,11,3784.49,8945.04,At Risk,269
USER_002199,38,7,1562.03,3124.1,At Risk,305
USER_002200,11,8,1670.27,4175.6,Potential regulars,288
USER_002201,9,5,1313.44,2626.9,Potential regulars,355
USER_002202,19,5,1765.73,4237.8,Potential regulars,295
USER_002203,273,3,768.68,1537.38,Inactive,91
USER_002204,168,2,511.39,1022.76,Inactive,53
USER_002205,21,6,896.52,1793.04,Potential regulars,318
USER_002206,119,3,774.03,1548.06,Inactive,231
USER_002208,129,7,2047.95,6436.32,Inactive,109
USER_002209,108,2,303.69,607.4,Inactive,112
USER_002210,64,8,1902.54,3805.12,At Risk,291
USER_002211,73,7,1707.99,3416.0,At Risk,275
USER_002212,134,4,907.99,1816.0,Inactive,203
USER_002213,5,8,3792.12,7584.32,Potential regulars,339
USER_002214,1,10,1934.99,3870.0,Potential regulars,350
USER_002215,15,7,3322.64,6645.24,Potential regulars,349
USER_002216,60,9,2721.24,6047.2,At Risk,279
USER_002217,20,5,1090.58,2181.2,Potential regulars,317
USER_002218,79,5,923.87,1847.7,At Risk,286
USER_002219,11,4,1166.62,5833.0,Potential regulars,135
USER_002220,73,6,1770.0,3540.0,At Risk,271
USER_002221,22,6,1702.34,3404.64,At Risk,329
USER_002222,25,6,2899.89,5799.72,At Risk,328
USER_002223,50,7,1708.11,3416.28,At Risk,315
USER_002224,92,5,1447.61,2895.2,Inactive,242
USER_002225,90,3,611.68,2038.9,At Risk,141
USER_002226,10,5,1291.64,3099.96,Potential regulars,309
USER_002227,55,7,1830.95,4184.96,At Risk,252
USER_002228,17,6,866.4,1732.8,Potential regulars,343
USER_002229,30,8,1690.55,4649.04,At Risk,245
USER_002230,18,8,2694.73,6063.12,Potential regulars,320
USER_002231,112,9,1886.18,3772.44,Inactive,253
USER_002232,17,10,2388.0,4776.0,Potential regulars,334
USER_002233,96,6,987.13,2303.28,Inactive,230
USER_002234,37,8,2067.47,5685.46,At Risk,225
USER_002235,77,3,464.4,2786.4,At Risk,46
USER_002236,8,5,1708.86,6151.86,Potential regulars,205
USER_002237,77,3,669.46,1785.2,Inactive,217
USER_002238,15,10,2351.98,5174.4,Potential regulars,305
USER_002239,51,4,1317.09,4609.78,At Risk,172
USER_002240,60,7,1301.89,2975.68,At Risk,263
USER_002241,6,7,2205.46,4410.98,Potential regulars,350
USER_002242,28,7,1843.29,4739.94,At Risk,255
